"Target","Start Time","Source Address","Source Port","Cached Associate Hostname","Associate Host Name","Destination Address","Domain","Destination Port","Transport Protocol","Active","Associate Address","Bytes","Case","City","Country Name","CountryCode","Direction","Duration","Encrypted","End Time","ISP","Latitude","Longitude","Packets","Ref.Num","Region","Session Protocol","Target Address","ZIP"
"25EPB6119TMO","1/20/2026 6:03:45 PM","2607:7700:0:e:0:2:2266:f6c6","443","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","50778","udp","Yes","2607:7700:0:e:0:2:2266:f6c6","1134","25C0990613","","","","incoming","00:00:11","No","1/20/2026 6:03:56 PM","","","","13","13554","","https","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:03:43 PM","2a06:98c1:58::1d8","443","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","51668","udp","Yes","2a06:98c1:58::1d8","332054","25C0990613","","","","incoming","00:00:25","No","1/20/2026 6:04:08 PM","","","","276","13553","","https","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:03:40 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2a03:2880:f112:83:face:b00c:0:25de","","","ipv6-icmp","Yes","2a03:2880:f112:83:face:b00c:0:25de","258","25C0990613","","","","outgoing","00:00:37","No","1/20/2026 6:04:17 PM","","","","2","13552","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:03:35 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:23ba:fdd3","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:23ba:fdd3","3840","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 6:03:35 PM","","","","3","13551","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:03:30 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2a03:2880:f012:8:face:b00c:0:1","","","ipv6-icmp","Yes","2a03:2880:f012:8:face:b00c:0:1","829","25C0990613","","","","outgoing","00:01:39","No","1/20/2026 6:05:09 PM","","","","6","13550","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:03:27 PM","2607:f8b0:4006:807::2002","443","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","51226","udp","Yes","2607:f8b0:4006:807::2002","2182","25C0990613","","","","incoming","00:04:25","No","1/20/2026 6:07:52 PM","","","","25","13549","","https","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:03:09 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:8efa:7178","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efa:7178","3840","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 6:03:09 PM","","","","3","13548","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:02:58 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:f8b0:4006:820::2002","","","ipv6-icmp","Yes","2607:f8b0:4006:820::2002","3478","25C0990613","","","","outgoing","00:01:54","No","1/20/2026 6:04:52 PM","","","","3","13547","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:02:44 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:8efa:5061","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efa:5061","5120","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 6:02:44 PM","","","","4","13546","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:02:22 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:8efa:b0c4","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efa:b0c4","3373","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 6:02:22 PM","","","","3","13545","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:02:18 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:2236:4eee","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:2236:4eee","3840","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 6:02:18 PM","","","","3","13544","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:02:14 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:8efa:bf0e","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efa:bf0e","1280","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 6:02:14 PM","","","","1","13543","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:02:11 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:f8b0:4006:800::200e","","","ipv6-icmp","Yes","2607:f8b0:4006:800::200e","736","25C0990613","","","","outgoing","00:01:41","No","1/20/2026 6:03:52 PM","","","","6","13542","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:01:40 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:8efa:51e2","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efa:51e2","3840","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 6:01:40 PM","","","","3","13541","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:01:35 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:8efa:bc06","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:8efa:bc06","2740","25C0990613","","","","outgoing","00:00:47","No","1/20/2026 6:02:22 PM","","","","6","13540","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:01:27 PM","fd00:976a::9","53","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","0","udp","Yes","fd00:976a::9","12563","25C0990613","","","","incoming","00:56:28","No","1/20/2026 6:57:55 PM","","","","74","13539","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 6:01:05 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2620:149:a33:2000::541","","","ipv6-icmp","Yes","2620:149:a33:2000::541","1003","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 6:01:05 PM","","","","6","13538","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 5:57:38 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2620:149:a41:20e::9","","","ipv6-icmp","Yes","2620:149:a41:20e::9","4520","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 5:57:38 PM","","","","5","13537","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"26PDT3101TMO","1/20/2026 5:56:09 PM","2607:fb90:fead:702:84b:9a43:3da9:2ba","","","","2607:7700:0:e:0:2:1f0d:4734","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:1f0d:4734","96","23C0624808","","","","outgoing","00:00:00","No","1/20/2026 5:56:09 PM","","","","1","864","","","2607:fb90:fead:702:84b:9a43:3da9:2ba",""
"25EPB6119TMO","1/20/2026 5:46:59 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:4530:d872","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:4530:d872","3840","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 5:46:59 PM","","","","3","13536","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"26PDT3101TMO","1/20/2026 5:46:17 PM","2607:7700:0:e:0:2:9df0:f18e","443","","","2607:fb90:fead:702:84b:9a43:3da9:2ba","","52169","udp","Yes","2607:7700:0:e:0:2:9df0:f18e","2830","23C0624808","","","","incoming","00:00:00","No","1/20/2026 5:46:17 PM","","","","23","863","","https","2607:fb90:fead:702:84b:9a43:3da9:2ba",""
"26PDT3101TMO","1/20/2026 5:46:14 PM","2607:fb90:fead:702:84b:9a43:3da9:2ba","","","","2607:7700:0:e:0:2:1f0d:478e","","","ipv6-icmp","Yes","","96","23C0624808","","","","unknown","00:00:00","No","1/20/2026 5:46:14 PM","","","","1","862","","","",""
"26PDT3101TMO","1/20/2026 5:46:05 PM","fd00:976a::9","53","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","0","udp","Yes","fd00:976a::9","4138","23C0624808","","","","incoming","01:00:54","No","1/20/2026 6:46:59 PM","","","","26","861","","","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"26PDT3101TMO","1/20/2026 5:45:59 PM","2607:fb90:fead:702:1d7a:4581:b7df:7590","","","","2607:7700:0:e:0:2:11bc:b608","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:11bc:b608","332","23C0624808","","","","outgoing","00:00:00","No","1/20/2026 5:45:59 PM","","","","1","860","","","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"25EPB6119TMO","1/20/2026 5:45:40 PM","2620:106:e00a:f00f::31","80","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","49929","tcp","Yes","2620:106:e00a:f00f::31","8223","25C0990613","","","","incoming","00:00:00","No","1/20/2026 5:45:40 PM","","","","8","13535","","http","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 5:43:19 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2600:9000:21b8:2600:7:eef6:d440:93a1","","","ipv6-icmp","Yes","2600:9000:21b8:2600:7:eef6:d440:93a1","2838","25C0990613","","","","outgoing","00:03:26","No","1/20/2026 5:46:45 PM","","","","4","13534","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 5:43:13 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:f8b0:4006:811::2002","","","ipv6-icmp","Yes","2607:f8b0:4006:811::2002","2368","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 5:43:13 PM","","","","2","13533","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"26VCEB1368VZW","1/20/2026 5:40:25 PM","2600:1017:1109:313e::4fbe:8f05","5060","","","2001:4888:4:fe00:b0:104:0:229","","5060","udp","Yes","2001:4888:4:fe00:b0:104:0:229","4103","CC25-990397","","","","outgoing","01:50:01","No","1/20/2026 7:30:26 PM","","","","4","1065","","sip","2600:1017:1109:313e::4fbe:8f05",""
"25EPB6119TMO","1/20/2026 5:39:30 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:f8b0:4006:801::2001","","","ipv6-icmp","Yes","2607:f8b0:4006:801::2001","123","25C0990613","","","","outgoing","00:00:00","No","1/20/2026 5:39:30 PM","","","","1","13532","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 5:37:50 PM","2620:106:e001:f00f::21","80","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","49819","tcp","Yes","2620:106:e001:f00f::21","1071110","25C0990613","","","","incoming","00:00:00","No","1/20/2026 5:37:50 PM","","","","842","13531","","http","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25EPB6119TMO","1/20/2026 5:37:45 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2a03:2880:f012:1:face:b00c:0:1","","","ipv6-icmp","Yes","2a03:2880:f012:1:face:b00c:0:1","13551","25C0990613","","","","outgoing","00:43:39","No","1/20/2026 6:21:24 PM","","","","104","13530","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25FCB6118TMO","1/20/2026 5:32:04 PM","2620:149:a44:b0c::7","5223","","","2607:fb91:21c6:9ce0:8ce:b1cf:6af1:ebe9","","54352","tcp","Yes","","669","CC25-990248","","","","unknown","00:00:00","No","1/20/2026 5:32:04 PM","","","","7","8048","","hpvirtgrp","",""
"25EPB6119TMO","1/20/2026 5:30:59 PM","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","","","2607:7700:0:e:0:2:8efa:5062","","","ipv6-icmp","Yes","","3840","25C0990613","","","","unknown","00:00:00","No","1/20/2026 5:30:59 PM","","","","3","13529","","","",""
"26PDT3101TMO","1/20/2026 5:17:21 PM","2607:7700:0:e:0:2:11bc:b33b","3488","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","16404","udp","Yes","","3858","23C0624808","","","","unknown","00:00:00","No","1/20/2026 5:17:21 PM","","","","11","859","","","",""
"25EPB6119TMO","1/20/2026 5:16:06 PM","2620:149:a44:80c::b","5223","","","2607:fb90:5509:8fb0:1455:f03f:ee6f:89fe","","62542","tcp","Yes","","2064","25C0990613","","","","unknown","00:00:00","No","1/20/2026 5:16:06 PM","","","","23","13528","","hpvirtgrp","",""
"25FCB6118TMO","1/20/2026 5:09:11 PM","2607:7700:0:e:0:2:36e1:d0ba","443","","","2607:fb91:21c6:9ce0:3464:ac30:213a:9968","","62322","tcp","Yes","2607:7700:0:e:0:2:36e1:d0ba","592","CC25-990248","","","","incoming","00:00:00","No","1/20/2026 5:09:11 PM","","","","6","8047","","https","2607:fb91:21c6:9ce0:3464:ac30:213a:9968",""
"25EPB6119TMO","1/20/2026 4:59:47 PM","fd00:976a::9","53","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","0","udp","Yes","fd00:976a::9","3418","25C0990613","","","","incoming","01:01:20","No","1/20/2026 6:01:07 PM","","","","21","13527","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"25FCB6118TMO","1/20/2026 4:55:51 PM","2607:7700:0:e:0:2:36e1:d0ba","443","","","2607:fb91:21c6:9ce0:3464:ac30:213a:9968","","61721","tcp","Yes","2607:7700:0:e:0:2:36e1:d0ba","912","CC25-990248","","","","incoming","00:00:00","No","1/20/2026 4:55:51 PM","","","","9","8046","","https","2607:fb91:21c6:9ce0:3464:ac30:213a:9968",""
"26PDT3101TMO","1/20/2026 4:54:50 PM","2620:149:a44:b0c::6","5223","","","2607:fb90:fead:702:44b:339c:5bb:2460","","59568","tcp","Yes","","5434","23C0624808","","","","unknown","00:42:34","No","1/20/2026 5:37:24 PM","","","","58","858","","hpvirtgrp","",""
"25FCB6118TMO","1/20/2026 4:38:14 PM","fd00:976a::9","53","","","2607:fb91:21c6:9ce0:3464:ac30:213a:9968","","0","udp","Yes","","320","CC25-990248","","","","unknown","01:21:51","No","1/20/2026 6:00:05 PM","","","","2","8045","","","",""
"26PDT3101TMO","1/20/2026 4:31:26 PM","2607:7700:0:e:0:2:11bc:b748","3494","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","16404","udp","Yes","2607:7700:0:e:0:2:11bc:b748","3836","23C0624808","","","","incoming","00:00:00","No","1/20/2026 4:31:26 PM","","","","17","857","","","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"26PDT3101TMO","1/20/2026 4:18:37 PM","2607:7700:0:e:0:2:2cc7:3cc0","443","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","62882","tcp","Yes","2607:7700:0:e:0:2:2cc7:3cc0","60","23C0624808","","","","incoming","00:00:00","No","1/20/2026 4:18:37 PM","","","","1","856","","https","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"25EPB6119TMO","1/20/2026 4:12:48 PM","2607:7700:0:e:0:2:3dd:1024","443","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","50266","tcp","Yes","2607:7700:0:e:0:2:3dd:1024","1032","25C0990613","","","","incoming","00:00:00","No","1/20/2026 4:12:48 PM","","","","10","13526","","https","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"26PDT3101TMO","1/20/2026 4:08:22 PM","2607:fb90:fead:702:1d7a:4581:b7df:7590","","","","2607:7700:0:e:0:2:11bc:b74c","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:11bc:b74c","332","23C0624808","","","","outgoing","00:00:00","No","1/20/2026 4:08:22 PM","","","","1","855","","","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"26PDT3101TMO","1/20/2026 3:58:28 PM","2620:149:a44:802::10","3489","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","16394","udp","Yes","2620:149:a44:802::10","4402","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:58:28 PM","","","","12","854","","","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"25EPB6119TMO","1/20/2026 3:49:36 PM","2607:7700:0:e:0:2:36e1:d0ba","443","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","50249","tcp","Yes","2607:7700:0:e:0:2:36e1:d0ba","792","25C0990613","","","","incoming","00:00:00","No","1/20/2026 3:49:36 PM","","","","8","13525","","https","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b",""
"26PDT3101TMO","1/20/2026 3:47:16 PM","2607:fb90:fead:702:1d7a:4581:b7df:7590","","","","2607:7700:0:e:0:2:11bc:a984","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:11bc:a984","332","23C0624808","","","","outgoing","00:00:00","No","1/20/2026 3:47:16 PM","","","","1","853","","","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"25EPB6119TMO","1/20/2026 3:39:35 PM","2607:7700:0:e:0:2:11bc:b68e","3483","","","2607:fb90:5509:8fb0:9944:bb26:b1ef:ac0b","","16404","udp","Yes","","6064","25C0990613","","","","unknown","00:00:00","No","1/20/2026 3:39:35 PM","","","","20","13524","","","",""
"26VCEB1368VZW","1/20/2026 3:37:37 PM","2600:1017:1109:313e::4fbe:8f05","5060","","","2001:4888:11:ff21:137:10d:0:3a","","5060","ipv6-icmp","Yes","2001:4888:11:ff21:137:10d:0:3a","115","CC25-990397","","","","outgoing","00:00:00","No","1/20/2026 3:37:37 PM","","","","1","1064","","","2600:1017:1109:313e::4fbe:8f05",""
"26PDT3101TMO","1/20/2026 3:37:22 PM","2620:149:a33:f000::199","443","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","50941","tcp","Yes","2620:149:a33:f000::199","3324","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:37:22 PM","","","","10","852","","https","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"26VCEB1368VZW","1/20/2026 3:31:08 PM","2600:1017:1109:313e::4fbe:8f05","49213","","","2001:4888:11:ff21:137:10d:0:3a","","40053","udp","Yes","2001:4888:11:ff21:137:10d:0:3a","31524","CC25-990397","","","","outgoing","00:06:29","No","1/20/2026 3:37:37 PM","","","","237","1063","","","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:31:08 PM","2001:4888:11:ff21:137:10d:0:3a","40052","","","2600:1017:1109:313e::4fbe:8f05","","49212","udp","Yes","2001:4888:11:ff21:137:10d:0:3a","1818562","CC25-990397","","","","incoming","00:06:28","No","1/20/2026 3:37:36 PM","","","","20426","1062","","","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:31:07 PM","2600:1017:1109:313e::4fbe:8f05","34563","","","2001:4888:4:fe00:b0:104:0:229","","5060","tcp","Yes","2001:4888:4:fe00:b0:104:0:229","7922","CC25-990397","","","","outgoing","00:01:14","No","1/20/2026 3:32:21 PM","","","","25","1061","","sip","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:29:04 PM","2600:1017:1109:313e::4fbe:8f05","49211","","","2600:1017:110b:a3fe::4edf:cec6","","49191","udp","Yes","2600:1017:110b:a3fe::4edf:cec6","404","CC25-990397","","","","outgoing","00:00:00","No","1/20/2026 3:29:04 PM","","","","4","1058","","","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:29:04 PM","2600:1017:1109:313e::4fbe:8f05","49190","","","2600:1017:110b:a3fe::4edf:cec6","","49210","ipv6-icmp","Yes","2600:1017:110b:a3fe::4edf:cec6","114","CC25-990397","","","","outgoing","00:00:00","No","1/20/2026 3:29:04 PM","","","","1","1060","","","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:29:04 PM","2600:1017:1109:313e::4fbe:8f05","49191","","","2600:1017:110b:a3fe::4edf:cec6","","49211","ipv6-icmp","Yes","2600:1017:110b:a3fe::4edf:cec6","160","CC25-990397","","","","outgoing","00:00:00","No","1/20/2026 3:29:04 PM","","","","1","1059","","","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:28:59 PM","2600:1017:1109:313e::4fbe:8f05","49210","","","2600:1017:110b:a3fe::4edf:cec6","","49190","udp","Yes","2600:1017:110b:a3fe::4edf:cec6","4530","CC25-990397","","","","outgoing","00:00:05","No","1/20/2026 3:29:04 PM","","","","49","1057","","","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:28:57 PM","2600:1017:1109:313e::4fbe:8f05","45785","","","2001:4888:4:fe00:b0:104:0:229","","5060","tcp","Yes","2001:4888:4:fe00:b0:104:0:229","7878","CC25-990397","","","","outgoing","00:01:17","No","1/20/2026 3:30:14 PM","","","","26","1056","","sip","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:28:38 PM","2600:1017:1109:313e::4fbe:8f05","58505","","","2001:4888:11:ff21:137:10d:0:83","","49209","ipv6-icmp","Yes","2001:4888:11:ff21:137:10d:0:83","311","CC25-990397","","","","outgoing","00:00:00","No","1/20/2026 3:28:38 PM","","","","2","1055","","","2600:1017:1109:313e::4fbe:8f05",""
"25FCB6118TMO","1/20/2026 3:27:39 PM","2607:fb91:21e1:b31:80ae:1adf:1803:978d","","","","2620:149:a33:2000::4a1","","","ipv6-icmp","Yes","2620:149:a33:2000::4a1","1081","CC25-990248","","","","outgoing","00:00:00","No","1/20/2026 3:27:39 PM","","","","6","8044","","","2607:fb91:21e1:b31:80ae:1adf:1803:978d",""
"25EPB6119TMO","1/20/2026 3:27:34 PM","2620:149:a44:80c::b","5223","","","2607:fb90:5509:8fb0:1455:f03f:ee6f:89fe","","62542","tcp","Yes","","546","25C0990613","","","","unknown","00:00:00","No","1/20/2026 3:27:34 PM","","","","6","13523","","hpvirtgrp","",""
"26PDT3101TMO","1/20/2026 3:21:59 PM","2607:7700:0:e:0:2:c7e8:259b","443","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","61095","udp","Yes","2607:7700:0:e:0:2:c7e8:259b","164672","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:21:59 PM","","","","124","851","","https","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"26PDT3101TMO","1/20/2026 3:21:56 PM","2a03:2880:f212:1c9:face:b00c:0:43fe","443","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","51333","udp","Yes","2a03:2880:f212:1c9:face:b00c:0:43fe","781728","23C0624808","","","","incoming","00:00:57","No","1/20/2026 3:22:53 PM","","","","626","850","","https","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"26PDT3101TMO","1/20/2026 3:21:43 PM","2620:149:a33:f000::195","80","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","61434","tcp","Yes","2620:149:a33:f000::195","3447","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:21:43 PM","","","","7","849","","http","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"26PDT3101TMO","1/20/2026 3:21:02 PM","2a03:2880:f012:1:face:b00c:0:1","443","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","49514","udp","Yes","2a03:2880:f012:1:face:b00c:0:1","1201","23C0624808","","","","incoming","00:00:00","No","1/20/2026 3:21:02 PM","","","","10","848","","https","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
"26VCEB1368VZW","1/20/2026 3:19:46 PM","2001:4888:11:ff21:137:10d:0:83","58504","","","2600:1017:1109:313e::4fbe:8f05","","49208","udp","Yes","2001:4888:11:ff21:137:10d:0:83","2747806","CC25-990397","","","","incoming","00:08:35","No","1/20/2026 3:28:21 PM","","","","30659","1053","","","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:19:46 PM","2600:1017:1109:313e::4fbe:8f05","49209","","","2001:4888:11:ff21:137:10d:0:83","","58505","udp","Yes","2001:4888:11:ff21:137:10d:0:83","42984","CC25-990397","","","","outgoing","00:08:37","No","1/20/2026 3:28:23 PM","","","","323","1054","","","2600:1017:1109:313e::4fbe:8f05",""
"26VCEB1368VZW","1/20/2026 3:19:45 PM","2001:4888:4:fe00:b0:104:0:229","5060","","","2600:1017:1109:313e::4fbe:8f05","","42783","tcp","Yes","2001:4888:4:fe00:b0:104:0:229","7653","CC25-990397","","","","incoming","00:01:12","No","1/20/2026 3:20:57 PM","","","","23","1052","","sip","2600:1017:1109:313e::4fbe:8f05",""
"26PDT3101TMO","1/20/2026 3:19:15 PM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb90:fead:702:1d7a:4581:b7df:7590","","50912","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","975446","23C0624808","","","","incoming","00:03:37","No","1/20/2026 3:22:52 PM","","","","799","847","","https","2607:fb90:fead:702:1d7a:4581:b7df:7590",""
